,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,Total
1510,2319,MAW,1988,Summer,0,19,8636686.0,872.0,0.0,0.0,0.0,0.0
1511,2320,MAW,1992,Summer,0,4,9685974.0,802.93,0.0,0.0,0.0,0.0
1512,2321,MAW,1996,Summer,0,2,10022783.0,972.82,0.0,0.0,0.0,0.0
1513,2322,MAW,2000,Summer,0,2,11148751.0,967.09,0.0,0.0,0.0,0.0
1514,2323,MAW,2004,Summer,0,4,12301837.0,922.76,0.0,0.0,0.0,0.0
1515,2324,MAW,2008,Summer,0,4,13727899.0,1017.82,0.0,0.0,0.0,0.0
1516,2325,MAW,2012,Summer,0,3,15396010.0,1085.0,0.0,0.0,0.0,0.0
1517,2326,MAW,2016,Summer,0,5,17205253.0,1112.0,0.0,0.0,0.0,0.0
1518,2327,MDA,1994,Winter,0,4,2964277.0,3662.21,0.0,0.0,0.0,0.0
1519,2328,MDA,1996,Summer,0,48,2946401.0,3305.5,0.0,1.0,1.0,2.0
1520,2329,MDA,1998,Winter,0,4,2934339.0,3078.01,0.0,0.0,0.0,0.0
1521,2330,MDA,2000,Summer,0,35,2923783.0,2989.53,0.0,1.0,1.0,2.0
1522,2331,MDA,2002,Winter,0,9,2910504.0,3373.71,0.0,0.0,0.0,0.0
1523,2332,MDA,2004,Summer,0,33,2895147.0,3813.43,0.0,0.0,0.0,0.0
1524,2333,MDA,2006,Winter,0,10,2880095.0,4243.07,0.0,0.0,0.0,0.0
1525,2334,MDA,2008,Summer,0,30,2867964.0,4652.46,0.0,0.0,1.0,1.0
1526,2335,MDA,2010,Winter,0,11,2861487.0,4615.32,0.0,0.0,0.0,0.0
1527,2336,MDA,2012,Summer,0,20,2859458.0,4905.0,0.0,0.0,0.0,0.0
1528,2337,MDA,2014,Winter,0,5,2856950.0,5739.0,0.0,0.0,0.0,0.0
1529,2338,MDA,2016,Summer,0,23,2802170.0,6068.0,0.0,0.0,0.0,0.0
1530,2356,MEX,1960,Summer,0,89,37771861.0,4723.0,0.0,0.0,1.0,1.0
1531,2357,MEX,1964,Summer,0,97,42771077.0,5555.0,0.0,0.0,1.0,1.0
1532,2358,MEX,1968,Summer,1,305,48431971.0,6432.0,3.0,3.0,3.0,9.0
1533,2359,MEX,1972,Summer,0,194,54689944.0,7256.0,0.0,1.0,0.0,1.0
1534,2360,MEX,1976,Summer,0,92,61242189.0,8131.0,1.0,0.0,1.0,2.0
1535,2361,MEX,1980,Summer,0,62,67761367.0,9929.0,0.0,1.0,3.0,4.0
1536,2362,MEX,1984,Summer,0,125,74352631.0,9777.0,2.0,3.0,1.0,6.0
1537,2363,MEX,1984,Winter,0,3,74352631.0,9777.0,0.0,0.0,0.0,0.0
1538,2364,MEX,1988,Summer,0,118,80788725.0,9193.0,0.0,0.0,2.0,2.0
1539,2365,MEX,1988,Winter,0,18,80788725.0,9193.0,0.0,0.0,0.0,0.0
1540,2366,MEX,1992,Summer,0,100,87075136.0,10262.21,0.0,1.0,0.0,1.0
1541,2367,MEX,1992,Winter,0,28,87075136.0,10262.21,0.0,0.0,0.0,0.0
1542,2368,MEX,1994,Winter,0,1,90156396.0,10721.01,0.0,0.0,0.0,0.0
1543,2369,MEX,1996,Summer,0,81,93147045.0,10386.5,0.0,0.0,1.0,1.0
1544,2370,MEX,2000,Summer,0,87,98899845.0,12613.4,1.0,2.0,3.0,6.0
1545,2371,MEX,2002,Winter,0,2,101684764.0,12645.5,0.0,0.0,0.0,0.0
1546,2372,MEX,2004,Summer,0,93,104514934.0,13287.6,0.0,3.0,1.0,4.0
1547,2373,MEX,2008,Summer,0,93,110815272.0,14808.09,2.0,0.0,2.0,4.0
1548,2374,MEX,2010,Winter,0,2,114092961.0,14697.3,0.0,0.0,0.0,0.0
1549,2375,MEX,2012,Summer,0,94,117274156.0,15639.0,1.0,3.0,4.0,8.0
1550,2376,MEX,2014,Winter,0,1,120355137.0,15856.0,0.0,0.0,0.0,0.0
1551,2377,MEX,2016,Summer,0,102,123333379.0,16133.0,0.0,3.0,2.0,5.0
1552,2378,MGL,1964,Summer,0,37,1074518.0,1027.0,0.0,0.0,0.0,0.0
1553,2379,MGL,1964,Winter,0,22,1074518.0,1027.0,0.0,0.0,0.0,0.0
1554,2380,MGL,1968,Summer,0,38,1207104.0,1154.0,0.0,1.0,3.0,4.0
1555,2381,MGL,1968,Winter,0,10,1207104.0,1154.0,0.0,0.0,0.0,0.0
1556,2382,MGL,1972,Summer,0,44,1356673.0,1256.0,0.0,1.0,0.0,1.0
1557,2383,MGL,1972,Winter,0,8,1356673.0,1256.0,0.0,0.0,0.0,0.0
1558,2384,MGL,1976,Summer,0,33,1520868.0,1401.0,0.0,1.0,0.0,1.0
1559,2385,MGL,1980,Summer,0,54,1689622.0,1618.0,0.0,2.0,2.0,4.0
1560,2386,MGL,1980,Winter,0,10,1689622.0,1618.0,0.0,0.0,0.0,0.0
1561,2387,MGL,1984,Winter,0,9,1871089.0,1940.0,0.0,0.0,0.0,0.0
1562,2388,MGL,1988,Summer,0,30,2089709.0,2227.0,0.0,0.0,1.0,1.0
1563,2389,MGL,1988,Winter,0,9,2089709.0,2227.0,0.0,0.0,0.0,0.0
1564,2390,MGL,1992,Summer,0,35,2243495.0,1841.01,0.0,0.0,2.0,2.0
1565,2391,MGL,1992,Winter,0,11,2243495.0,1841.01,0.0,0.0,0.0,0.0
1566,2392,MGL,1994,Winter,0,2,2280475.0,1955.48,0.0,0.0,0.0,0.0
1567,2393,MGL,1996,Summer,0,18,2316571.0,2271.8,0.0,0.0,1.0,1.0
1568,2394,MGL,1998,Winter,0,3,2355667.0,2620.49,0.0,0.0,0.0,0.0
1569,2395,MGL,2000,Summer,0,23,2397417.0,2936.06,0.0,0.0,0.0,0.0
1570,2396,MGL,2002,Winter,0,4,2443261.0,3401.95,0.0,0.0,0.0,0.0
1571,2397,MGL,2004,Summer,0,21,2496394.0,4334.23,0.0,0.0,1.0,1.0
1572,2398,MGL,2006,Winter,0,2,2558854.0,5426.85,0.0,0.0,0.0,0.0
1573,2399,MGL,2008,Summer,0,31,2631899.0,6982.15,2.0,2.0,0.0,4.0
1574,2400,MGL,2010,Winter,0,2,2719902.0,7830.06,0.0,0.0,0.0,0.0
1575,2401,MGL,2012,Summer,0,32,2824698.0,10493.0,0.0,2.0,3.0,5.0
1576,2402,MGL,2014,Winter,0,2,2940111.0,12283.0,0.0,0.0,0.0,0.0
1577,2403,MGL,2016,Summer,0,46,3056358.0,12360.0,0.0,1.0,1.0,2.0
1578,2407,MKD,1996,Summer,0,16,1989441.0,7095.17,0.0,0.0,0.0,0.0
1579,2408,MKD,1998,Winter,0,3,2007523.0,7411.55,0.0,0.0,0.0,0.0
1580,2409,MKD,2000,Summer,0,15,2026350.0,8083.79,0.0,0.0,1.0,1.0
1581,2410,MKD,2002,Winter,0,4,2020157.0,7964.08,0.0,0.0,0.0,0.0
1582,2411,MKD,2004,Summer,0,14,2032544.0,8561.38,0.0,0.0,0.0,0.0
1583,2412,MKD,2006,Winter,0,5,2040228.0,9466.26,0.0,0.0,0.0,0.0
1584,2413,MKD,2008,Summer,0,7,2046898.0,10674.21,0.0,0.0,0.0,0.0
1585,2414,MKD,2010,Winter,0,4,2055004.0,11038.29,0.0,0.0,0.0,0.0
1586,2415,MKD,2012,Summer,0,4,2061044.0,11242.0,0.0,0.0,0.0,0.0
1587,2416,MKD,2014,Winter,0,6,2067471.0,11937.0,0.0,0.0,0.0,0.0
1588,2417,MKD,2016,Summer,0,6,2072490.0,12644.0,0.0,0.0,0.0,0.0
1589,2418,MLI,1964,Summer,0,2,5503750.0,888.0,0.0,0.0,0.0,0.0
1590,2419,MLI,1968,Summer,0,2,5780836.0,923.0,0.0,0.0,0.0,0.0
1591,2420,MLI,1972,Summer,0,3,6147464.0,971.0,0.0,0.0,0.0,0.0
1592,2421,MLI,1980,Summer,0,7,7090124.0,1168.0,0.0,0.0,0.0,0.0
1593,2422,MLI,1984,Summer,0,5,7694857.0,1084.0,0.0,0.0,0.0,0.0
1594,2423,MLI,1988,Summer,0,8,8171525.0,1116.0,0.0,0.0,0.0,0.0
1595,2424,MLI,1992,Summer,0,6,8850334.0,1115.41,0.0,0.0,0.0,0.0
1596,2425,MLI,1996,Summer,0,4,9837575.0,1130.51,0.0,0.0,0.0,0.0
1597,2426,MLI,2000,Summer,0,5,10946448.0,1153.05,0.0,0.0,0.0,0.0
1598,2427,MLI,2004,Summer,0,6,12369078.0,1366.98,0.0,0.0,0.0,0.0
1599,2428,MLI,2008,Summer,0,17,14113578.0,1460.5,0.0,0.0,0.0,0.0
1600,2429,MLI,2012,Summer,0,6,15979492.0,1448.0,0.0,0.0,0.0,0.0
1601,2430,MLI,2016,Summer,0,6,17965448.0,1594.0,0.0,0.0,0.0,0.0
1602,2434,MLT,1960,Summer,0,10,326550.0,2383.0,0.0,0.0,0.0,0.0
1603,2435,MLT,1968,Summer,0,1,307900.0,3309.0,0.0,0.0,0.0,0.0
1604,2436,MLT,1972,Summer,0,2,302450.0,4299.0,0.0,0.0,0.0,0.0
1605,2437,MLT,1980,Summer,0,9,316645.0,8920.0,0.0,0.0,0.0,0.0
1606,2438,MLT,1984,Summer,0,7,330593.0,9797.0,0.0,0.0,0.0,0.0
1607,2439,MLT,1988,Summer,0,6,347325.0,11765.0,0.0,0.0,0.0,0.0
1608,2440,MLT,1992,Summer,0,8,367618.0,14341.3,0.0,0.0,0.0,0.0
1609,2441,MLT,1996,Summer,0,10,379905.0,16932.05,0.0,0.0,0.0,0.0
1610,2442,MLT,2000,Summer,0,7,390087.0,20434.55,0.0,0.0,0.0,0.0
1611,2443,MLT,2004,Summer,0,7,401268.0,21233.0,0.0,0.0,0.0,0.0
1612,2444,MLT,2008,Summer,0,6,409379.0,23674.59,0.0,0.0,0.0,0.0
1613,2445,MLT,2012,Summer,0,5,420028.0,24301.0,0.0,0.0,0.0,0.0
1614,2446,MLT,2014,Winter,0,2,434558.0,26998.0,0.0,0.0,0.0,0.0
1615,2447,MLT,2016,Summer,0,8,455356.0,29817.0,0.0,0.0,0.0,0.0
1616,2448,MNE,2008,Summer,0,8,616969.0,13550.36,0.0,0.0,0.0,0.0
1617,2449,MNE,2010,Winter,0,2,619428.0,14509.77,0.0,0.0,0.0,0.0
1618,2450,MNE,2012,Summer,0,9,620601.0,15421.0,0.0,1.0,0.0,1.0
1619,2451,MNE,2014,Winter,0,3,621810.0,16437.0,0.0,0.0,0.0,0.0
1620,2452,MNE,2016,Summer,0,9,622303.0,17741.0,0.0,0.0,0.0,0.0
1621,2483,MOZ,1980,Summer,0,16,11630194.0,1945.0,0.0,0.0,0.0,0.0
1622,2484,MOZ,1984,Summer,0,11,12636120.0,1629.0,0.0,0.0,0.0,0.0
1623,2485,MOZ,1988,Summer,0,12,12758003.0,1701.0,0.0,0.0,0.0,0.0
1624,2486,MOZ,1992,Summer,0,7,13805999.0,1482.42,0.0,0.0,0.0,0.0
1625,2487,MOZ,1996,Summer,0,3,15960445.0,1325.6,0.0,0.0,1.0,1.0
1626,2488,MOZ,2000,Summer,0,4,17711925.0,1196.01,1.0,0.0,0.0,1.0
1627,2489,MOZ,2004,Summer,0,4,19910549.0,1125.83,0.0,0.0,0.0,0.0
1628,2490,MOZ,2008,Summer,0,4,22276596.0,1031.36,0.0,0.0,0.0,0.0
1629,2491,MOZ,2012,Summer,0,6,24862673.0,967.0,0.0,0.0,0.0,0.0
1630,2492,MOZ,2016,Summer,0,7,27829930.0,1113.0,0.0,0.0,0.0,0.0
1631,2493,MRI,1984,Summer,0,7,1012221.0,7798.0,0.0,0.0,0.0,0.0
1632,2494,MRI,1988,Summer,0,10,1043239.0,10418.0,0.0,0.0,0.0,0.0
1633,2495,MRI,1992,Summer,0,18,1084441.0,12002.38,0.0,0.0,0.0,0.0
1634,2496,MRI,1996,Summer,0,25,1133996.0,12841.93,0.0,0.0,0.0,0.0
1635,2497,MRI,2000,Summer,0,20,1186873.0,14272.3,0.0,0.0,0.0,0.0
1636,2498,MRI,2004,Summer,0,9,1221003.0,14854.61,0.0,0.0,0.0,0.0
1637,2499,MRI,2008,Summer,0,11,1244121.0,15957.96,0.0,0.0,1.0,1.0
1638,2500,MRI,2012,Summer,0,10,1255882.0,16893.0,0.0,0.0,0.0,0.0
1639,2501,MRI,2016,Summer,0,11,1263473.0,18918.0,0.0,0.0,0.0,0.0
1640,2502,MTN,1984,Summer,0,2,1730737.0,1486.0,0.0,0.0,0.0,0.0
1641,2503,MTN,1988,Summer,0,7,1930427.0,1533.0,0.0,0.0,0.0,0.0
1642,2504,MTN,1992,Summer,0,6,2142645.0,1559.9,0.0,0.0,0.0,0.0
1643,2505,MTN,1996,Summer,0,4,2372900.0,1873.05,0.0,0.0,0.0,0.0
1644,2506,MTN,2000,Summer,0,2,2630217.0,1934.74,0.0,0.0,0.0,0.0
1645,2507,MTN,2004,Summer,0,2,2939246.0,2185.95,0.0,0.0,0.0,0.0
1646,2508,MTN,2008,Summer,0,2,3296237.0,2895.67,0.0,0.0,0.0,0.0
1647,2509,MTN,2012,Summer,0,2,3706555.0,3213.0,0.0,0.0,0.0,0.0
1648,2510,MTN,2016,Summer,0,2,4163532.0,3407.0,0.0,0.0,0.0,0.0
1649,2514,MYA,1960,Summer,0,9,21736947.0,899.0,0.0,0.0,0.0,0.0
1650,2515,MYA,1964,Summer,0,12,23717785.0,976.0,0.0,0.0,0.0,0.0
1651,2516,MYA,1968,Summer,0,4,26015239.0,976.0,0.0,0.0,0.0,0.0
1652,2517,MYA,1972,Summer,0,7,28570093.0,1023.0,0.0,0.0,0.0,0.0
1653,2518,MYA,1980,Summer,0,2,34224316.0,1320.0,0.0,0.0,0.0,0.0
1654,2519,MYA,1984,Summer,0,1,37241530.0,1492.0,0.0,0.0,0.0,0.0
1655,2520,MYA,1988,Summer,0,3,40085653.0,1207.0,0.0,0.0,0.0,0.0
1656,2521,MYA,1992,Summer,0,5,42401686.0,1283.83,0.0,0.0,0.0,0.0
1657,2522,MYA,1996,Summer,0,3,44452203.0,1469.03,0.0,0.0,0.0,0.0
1658,2523,MYA,2000,Summer,0,7,46719698.0,1843.49,0.0,0.0,0.0,0.0
1659,2524,MYA,2004,Summer,0,2,48564489.0,2664.94,0.0,0.0,0.0,0.0
1660,2525,MYA,2008,Summer,0,7,49929642.0,3585.77,0.0,0.0,0.0,0.0
1661,2526,MYA,2012,Summer,0,6,51413703.0,4124.0,0.0,0.0,0.0,0.0
1662,2527,MYA,2016,Summer,0,8,53045199.0,5284.0,0.0,0.0,0.0,0.0
1663,2528,NAM,1992,Summer,0,10,1516951.0,5532.67,0.0,2.0,0.0,2.0
1664,2529,NAM,1996,Summer,0,10,1663378.0,5687.12,0.0,2.0,0.0,2.0
1665,2530,NAM,2000,Summer,0,16,1794583.0,5971.81,0.0,0.0,0.0,0.0
1666,2531,NAM,2004,Summer,0,10,1907737.0,6712.77,0.0,0.0,0.0,0.0
1667,2532,NAM,2008,Summer,0,11,2043382.0,7618.03,0.0,0.0,0.0,0.0
1668,2533,NAM,2012,Summer,0,9,2194777.0,8483.0,0.0,0.0,0.0,0.0
1669,2534,NAM,2016,Summer,0,11,2358044.0,9376.0,0.0,0.0,0.0,0.0
1670,2536,NCA,1968,Summer,0,16,2264623.0,4419.0,0.0,0.0,0.0,0.0
1671,2537,NCA,1972,Summer,0,10,2558705.0,4543.0,0.0,0.0,0.0,0.0
1672,2538,NCA,1976,Summer,0,22,2894967.0,5099.0,0.0,0.0,0.0,0.0
1673,2539,NCA,1980,Summer,0,6,3265520.0,3414.0,0.0,0.0,0.0,0.0
1674,2540,NCA,1984,Summer,0,5,3642978.0,3308.0,0.0,0.0,0.0,0.0
1675,2541,NCA,1992,Summer,0,9,4364514.0,2163.42,0.0,0.0,0.0,0.0
1676,2542,NCA,1996,Summer,0,9,4741571.0,2395.2,0.0,0.0,0.0,0.0
1677,2543,NCA,2000,Summer,0,6,5069310.0,2858.53,0.0,0.0,0.0,0.0
1678,2544,NCA,2004,Summer,0,6,5364930.0,3220.26,0.0,0.0,0.0,0.0
1679,2545,NCA,2008,Summer,0,7,5667436.0,3856.55,0.0,0.0,0.0,0.0
1680,2546,NCA,2012,Summer,0,6,5982530.0,4376.0,0.0,0.0,0.0,0.0
1681,2547,NCA,2016,Summer,0,5,6303970.0,5045.0,0.0,0.0,0.0,0.0
1682,2565,NED,1960,Summer,0,103,11486631.0,13209.0,0.0,1.0,2.0,3.0
1683,2566,NED,1960,Winter,0,13,11486631.0,13209.0,0.0,1.0,1.0,2.0
1684,2567,NED,1964,Summer,0,86,12127120.0,15042.0,2.0,4.0,4.0,10.0
1685,2568,NED,1964,Winter,0,12,12127120.0,15042.0,1.0,1.0,0.0,2.0
1686,2569,NED,1968,Summer,0,86,12729721.0,17365.0,3.0,3.0,1.0,7.0
1687,2570,NED,1968,Winter,0,26,12729721.0,17365.0,3.0,3.0,3.0,9.0
1688,2571,NED,1972,Summer,0,136,13328593.0,20079.0,3.0,1.0,1.0,5.0
1689,2572,NED,1972,Winter,0,26,13328593.0,20079.0,4.0,3.0,2.0,9.0
1690,2573,NED,1976,Summer,0,112,13774037.0,22132.0,0.0,2.0,3.0,5.0
1691,2574,NED,1976,Winter,0,23,13774037.0,22132.0,1.0,2.0,3.0,6.0
1692,2575,NED,1980,Summer,0,78,14149800.0,23438.0,0.0,1.0,2.0,3.0
1693,2576,NED,1980,Winter,0,28,14149800.0,23438.0,1.0,2.0,1.0,4.0
1694,2577,NED,1984,Summer,0,113,14424211.0,23750.0,5.0,2.0,6.0,13.0
1695,2578,NED,1984,Winter,0,28,14424211.0,23750.0,0.0,0.0,0.0,0.0
1696,2579,NED,1988,Summer,0,120,14760094.0,25574.0,2.0,2.0,5.0,9.0
1697,2580,NED,1988,Winter,0,25,14760094.0,25574.0,3.0,2.0,2.0,7.0
1698,2581,NED,1992,Summer,0,152,15184166.0,28555.73,2.0,6.0,7.0,15.0
1699,2582,NED,1992,Winter,0,37,15184166.0,28555.73,1.0,1.0,2.0,4.0
1700,2583,NED,1994,Winter,0,39,15382838.0,29727.56,0.0,1.0,3.0,4.0
1701,2584,NED,1996,Summer,0,153,15530498.0,31811.74,4.0,5.0,10.0,19.0
1702,2585,NED,1998,Winter,0,45,15707209.0,34688.55,5.0,4.0,2.0,11.0
1703,2586,NED,2000,Summer,0,156,15925513.0,37899.95,12.0,9.0,4.0,25.0
1704,2587,NED,2002,Winter,0,42,16148929.0,38653.12,3.0,5.0,0.0,8.0
1705,2588,NED,2004,Summer,0,156,16281779.0,39682.38,4.0,9.0,9.0,22.0
1706,2589,NED,2006,Winter,0,48,16346101.0,42286.51,3.0,2.0,4.0,9.0
1707,2590,NED,2008,Summer,0,149,16445593.0,44840.71,7.0,5.0,4.0,16.0
1708,2591,NED,2010,Winter,0,53,16615394.0,43812.35,4.0,1.0,3.0,8.0
1709,2592,NED,2012,Summer,0,145,16754962.0,43957.0,6.0,6.0,8.0,20.0
1710,2593,NED,2014,Winter,0,66,16865008.0,44205.0,8.0,7.0,9.0,24.0
1711,2594,NED,2016,Summer,0,210,17030314.0,45600.0,8.0,7.0,4.0,19.0
1712,2596,NEP,1964,Summer,0,6,10783958.0,1012.0,0.0,0.0,0.0,0.0
1713,2597,NEP,1972,Summer,0,2,12583142.0,1034.0,0.0,0.0,0.0,0.0
1714,2598,NEP,1976,Summer,0,1,13719466.0,1071.0,0.0,0.0,0.0,0.0
1715,2599,NEP,1980,Summer,0,10,15016408.0,1057.0,0.0,0.0,0.0,0.0
1716,2600,NEP,1984,Summer,0,10,16477488.0,1152.0,0.0,0.0,0.0,0.0
1717,2601,NEP,1988,Summer,0,20,18020755.0,1269.0,0.0,0.0,0.0,0.0
1718,2602,NEP,1992,Summer,0,2,19938322.0,1374.66,0.0,0.0,0.0,0.0
1719,2603,NEP,1996,Summer,0,6,22090352.0,1511.73,0.0,0.0,0.0,0.0
1720,2604,NEP,2000,Summer,0,5,23941099.0,1676.75,0.0,0.0,0.0,0.0
1721,2605,NEP,2002,Winter,0,2,24725625.0,1709.78,0.0,0.0,0.0,0.0
1722,2606,NEP,2004,Summer,0,6,25419337.0,1802.14,0.0,0.0,0.0,0.0
1723,2607,NEP,2006,Winter,0,1,26066687.0,1884.19,0.0,0.0,0.0,0.0
1724,2608,NEP,2008,Summer,0,8,26666581.0,2021.15,0.0,0.0,0.0,0.0
1725,2609,NEP,2010,Winter,0,1,27013207.0,2152.27,0.0,0.0,0.0,0.0
1726,2610,NEP,2012,Summer,0,5,26989160.0,2258.0,0.0,0.0,0.0,0.0
1727,2611,NEP,2014,Winter,0,1,26905982.0,2421.0,0.0,0.0,0.0,0.0
1728,2612,NEP,2016,Summer,0,7,27263430.0,2435.0,0.0,0.0,0.0,0.0
1729,2616,NGR,1960,Summer,0,12,45138460.0,1307.0,0.0,0.0,0.0,0.0
1730,2617,NGR,1964,Summer,0,15,49066762.0,1451.0,0.0,0.0,1.0,1.0
1731,2618,NGR,1968,Summer,0,22,53506201.0,1114.0,0.0,0.0,0.0,0.0
1732,2619,NGR,1972,Summer,0,26,58665813.0,1908.0,0.0,0.0,1.0,1.0
1733,2620,NGR,1980,Summer,0,31,73423646.0,2080.0,0.0,0.0,0.0,0.0
1734,2621,NGR,1984,Summer,0,29,81448757.0,1527.0,0.0,1.0,1.0,2.0
1735,2622,NGR,1988,Summer,0,54,90395278.0,1667.0,0.0,0.0,0.0,0.0
1736,2623,NGR,1992,Summer,0,43,100161708.0,1793.94,0.0,3.0,1.0,4.0
1737,2624,NGR,1996,Summer,0,54,110668784.0,1924.09,2.0,1.0,3.0,6.0
1738,2625,NGR,2000,Summer,0,51,122283853.0,2144.83,1.0,2.0,0.0,3.0
1739,2626,NGR,2004,Summer,0,46,135320420.0,3136.63,0.0,0.0,2.0,2.0
1740,2627,NGR,2008,Summer,0,46,150269622.0,4084.2,0.0,3.0,2.0,5.0
1741,2628,NGR,2012,Summer,0,50,167228803.0,5223.0,0.0,0.0,0.0,0.0
1742,2629,NGR,2016,Summer,0,55,185960244.0,5360.0,0.0,0.0,1.0,1.0
1743,2630,NIG,1964,Summer,0,1,3802802.0,1415.0,0.0,0.0,0.0,0.0
1744,2631,NIG,1968,Summer,0,2,4263925.0,1398.0,0.0,0.0,0.0,0.0
1745,2632,NIG,1972,Summer,0,4,4768225.0,1282.0,0.0,0.0,1.0,1.0
1746,2633,NIG,1984,Summer,0,4,6719310.0,956.0,0.0,0.0,0.0,0.0
1747,2634,NIG,1988,Summer,0,6,7548429.0,939.0,0.0,0.0,0.0,0.0
1748,2635,NIG,1992,Summer,0,3,8566773.0,785.26,0.0,0.0,0.0,0.0
1749,2636,NIG,1996,Summer,0,3,9826600.0,712.86,0.0,0.0,0.0,0.0
1750,2637,NIG,2000,Summer,0,4,11331561.0,693.38,0.0,0.0,0.0,0.0
1751,2638,NIG,2004,Summer,0,4,13125914.0,725.13,0.0,0.0,0.0,0.0
1752,2639,NIG,2008,Summer,0,4,15250913.0,809.45,0.0,0.0,0.0,0.0
1753,2640,NIG,2012,Summer,0,6,17795209.0,864.0,0.0,0.0,0.0,0.0
1754,2641,NIG,2016,Summer,0,6,20788789.0,925.0,0.0,1.0,0.0,1.0
1755,2662,NOR,1960,Summer,0,48,3581239.0,11483.0,1.0,0.0,0.0,1.0
1756,2663,NOR,1960,Winter,0,52,3581239.0,11483.0,3.0,3.0,0.0,6.0
1757,2664,NOR,1964,Summer,0,38,3694339.0,13256.0,0.0,0.0,0.0,0.0
1758,2665,NOR,1964,Winter,0,70,3694339.0,13256.0,3.0,6.0,6.0,15.0
1759,2666,NOR,1968,Summer,0,73,3816486.0,15224.0,1.0,1.0,0.0,2.0
1760,2667,NOR,1968,Winter,0,83,3816486.0,15224.0,6.0,6.0,2.0,14.0
1761,2668,NOR,1972,Summer,0,120,3933004.0,17409.0,2.0,1.0,1.0,4.0
1762,2669,NOR,1972,Winter,0,88,3933004.0,17409.0,2.0,5.0,5.0,12.0
1763,2670,NOR,1976,Summer,0,57,4026152.0,20610.0,1.0,1.0,0.0,2.0
1764,2671,NOR,1976,Winter,0,69,4026152.0,20610.0,3.0,3.0,1.0,7.0
1765,2672,NOR,1980,Winter,0,73,4085620.0,24031.0,1.0,3.0,6.0,10.0
1766,2673,NOR,1984,Summer,0,102,4140099.0,26321.0,0.0,1.0,2.0,3.0
1767,2674,NOR,1984,Winter,0,69,4140099.0,26321.0,3.0,2.0,4.0,9.0
1768,2675,NOR,1988,Summer,0,60,4209488.0,28786.0,2.0,3.0,0.0,5.0
1769,2676,NOR,1988,Winter,0,79,4209488.0,28786.0,0.0,3.0,2.0,5.0
1770,2677,NOR,1992,Summer,0,82,4286401.0,33041.21,2.0,4.0,1.0,7.0
1771,2678,NOR,1992,Winter,0,117,4286401.0,33041.21,9.0,6.0,5.0,20.0
1772,2679,NOR,1994,Winter,1,117,4336613.0,37492.84,10.0,11.0,5.0,26.0
1773,2680,NOR,1996,Summer,0,78,4381336.0,43133.14,2.0,2.0,3.0,7.0
1774,2681,NOR,1998,Winter,0,129,4431464.0,48956.73,10.0,10.0,5.0,25.0
1775,2682,NOR,2000,Summer,0,72,4490967.0,54039.96,4.0,3.0,3.0,10.0
1776,2683,NOR,2002,Winter,0,144,4538159.0,58840.41,13.0,5.0,7.0,25.0
1777,2684,NOR,2004,Summer,0,50,4591910.0,64824.14,5.0,0.0,1.0,6.0
1778,2685,NOR,2006,Winter,0,138,4660677.0,71310.53,2.0,8.0,9.0,19.0
1779,2686,NOR,2008,Summer,0,66,4768212.0,76522.06,3.0,5.0,1.0,9.0
1780,2687,NOR,2010,Winter,0,146,4889252.0,78476.15,9.0,8.0,6.0,23.0
1781,2688,NOR,2012,Summer,0,54,5018573.0,81759.0,2.0,1.0,1.0,4.0
1782,2689,NOR,2014,Winter,0,167,5137232.0,82216.0,11.0,5.0,10.0,26.0
1783,2690,NOR,2016,Summer,0,64,5234519.0,82814.0,0.0,0.0,4.0,4.0
1784,2707,NZL,1960,Summer,0,33,2371800.0,15087.0,2.0,0.0,1.0,3.0
1785,2708,NZL,1960,Winter,0,12,2371800.0,15087.0,0.0,0.0,0.0,0.0
1786,2709,NZL,1964,Summer,0,65,2585400.0,16606.0,3.0,0.0,2.0,5.0
1787,2710,NZL,1968,Summer,0,42,2748100.0,16809.0,1.0,0.0,2.0,3.0
1788,2711,NZL,1968,Winter,0,15,2748100.0,16809.0,0.0,0.0,0.0,0.0
1789,2712,NZL,1972,Summer,0,86,2903900.0,18889.0,1.0,1.0,1.0,3.0
1790,2713,NZL,1972,Winter,0,6,2903900.0,18889.0,0.0,0.0,0.0,0.0
1791,2714,NZL,1976,Summer,0,74,3110500.0,20161.0,2.0,1.0,1.0,4.0
1792,2715,NZL,1976,Winter,0,13,3110500.0,20161.0,0.0,0.0,0.0,0.0
1793,2716,NZL,1980,Summer,0,5,3112900.0,19681.0,0.0,0.0,0.0,0.0
1794,2717,NZL,1980,Winter,0,11,3112900.0,19681.0,0.0,0.0,0.0,0.0
1795,2718,NZL,1984,Summer,0,109,3227100.0,21783.0,8.0,1.0,2.0,11.0
1796,2719,NZL,1984,Winter,0,9,3227100.0,21783.0,0.0,0.0,0.0,0.0
1797,2720,NZL,1988,Summer,0,80,3283400.0,22022.0,3.0,2.0,8.0,13.0
1798,2721,NZL,1988,Winter,0,13,3283400.0,22022.0,0.0,0.0,0.0,0.0
1799,2722,NZL,1992,Summer,0,109,3531700.0,21093.06,1.0,4.0,5.0,10.0
1800,2723,NZL,1992,Winter,0,7,3531700.0,21093.06,0.0,1.0,0.0,1.0
