Country,NOC,Year,Season,Host,athlete_count_x,Population,GDP per capita,Gold,Silver,Bronze,country_medal_total,athlete_count_y,olympic_total,medal_share,athlete_share,Lattitude,Longitude
895,GER,2008,Summer,0,374,82110097,40715.43,16,11,14,41,9783,950,0.043157895,0.038229582,,
896,GHA,2008,Summer,0,9,23563832,2725.79,0,0,0,0,9783,950,0,0.000919963,,
897,GRE,2008,Summer,0,137,11077841,28907.93,0,2,1,3,9783,950,0.003157895,0.014003884,,
898,GUA,2008,Summer,0,13,13739299,6604.68,0,0,0,0,9783,950,0,0.001328836,,
899,GUI,2008,Summer,0,5,9738796,1290.4,0,0,0,0,9783,950,0,0.000511091,,
900,HAI,2008,Summer,0,7,9646570,1555.49,0,0,0,0,9783,950,0,0.000715527,,
901,HKG,2008,Summer,0,41,6957800,42635.48,0,0,0,0,9783,950,0,0.004190943,,
902,HON,2008,Summer,0,8,7980955,4358.76,0,0,0,0,9783,950,0,0.000817745,,
903,HUN,2008,Summer,0,152,10038188,20380.63,3,5,2,10,9783,950,0.010526316,0.015537156,,
904,INA,2008,Summer,0,19,235469755,7633.17,1,1,4,6,9783,950,0.006315789,0.001942145,,
905,IND,2008,Summer,0,60,1200669762,4030.65,1,0,2,3,9783,950,0.003157895,0.006133088,,
906,IRL,2008,Summer,0,50,4489544,49583.14,0,1,2,3,9783,950,0.003157895,0.005110907,,
907,IRQ,2008,Summer,0,4,28385739,8587.26,0,0,0,0,9783,950,0,0.000408873,,
908,ISL,2008,Summer,0,18,317414,40810.23,0,1,0,1,9783,950,0.001052632,0.001839926,,
909,ISR,2008,Summer,0,56,7308800,27857.62,0,0,1,1,9783,950,0.001052632,0.005724215,,
910,ITA,2008,Summer,0,316,58826731,35942.94,8,9,10,27,9783,950,0.028421053,0.03230093,,
911,JAM,2008,Summer,0,49,2781869,7353.11,5,4,2,11,9783,950,0.011578947,0.005008689,,
912,JOR,2008,Summer,0,7,6556473,11378.26,0,0,0,0,9783,950,0,0.000715527,,
913,JPN,2008,Summer,0,282,128063000,35496.23,9,8,8,25,9783,950,0.026315789,0.028825514,,
914,KAZ,2008,Summer,0,120,15776938,18665.77,2,3,4,9,9783,950,0.009473684,0.012266176,,
915,KEN,2008,Summer,0,47,39791984,2357.23,6,4,6,16,9783,950,0.016842105,0.004804252,,
916,KGZ,2008,Summer,0,22,5318700,4046.72,0,1,2,3,9783,950,0.003157895,0.002248799,,
917,KOR,2008,Summer,0,209,49054708,30117.73,13,11,8,32,9783,950,0.033684211,0.02136359,,
918,KSA,2008,Summer,0,15,25888535,39393.43,0,0,0,0,9783,950,0,0.001533272,,
919,LAO,2008,Summer,0,4,6046630,3614.48,0,0,0,0,9783,950,0,0.000408873,,
920,LAT,2008,Summer,0,50,2177322,20342.2,1,1,1,3,9783,950,0.003157895,0.005110907,,
921,LBA,2008,Summer,0,6,6058740,25140.6,0,0,0,0,9783,950,0,0.000613309,,
922,LBR,2008,Summer,0,4,3607863,811.16,0,0,0,0,9783,950,0,0.000408873,,
923,LCA,2008,Summer,0,4,170011,9931.68,0,0,0,0,9783,950,0,0.000408873,,
924,LES,2008,Summer,0,5,1987130,2177.86,0,0,0,0,9783,950,0,0.000511091,,
925,LTU,2008,Summer,0,76,3198231,20879.8,0,3,2,5,9783,950,0.005263158,0.007768578,,
926,LUX,2008,Summer,0,19,488650,56383.19,0,0,0,0,9783,950,0,0.001942145,,
927,MAD,2008,Summer,0,6,19996476,1458.79,0,0,0,0,9783,950,0,0.000613309,,
928,MAR,2008,Summer,0,49,31536807,6530.98,0,1,1,2,9783,950,0.002105263,0.005008689,,
929,MAS,2008,Summer,0,34,27236003,17865.64,0,1,0,1,9783,950,0.001052632,0.003475417,,
930,MAW,2008,Summer,0,4,13727899,1017.82,0,0,0,0,9783,950,0,0.000408873,,
931,MDA,2008,Summer,0,30,2867964,4652.46,0,0,1,1,9783,950,0.001052632,0.003066544,,
932,MEX,2008,Summer,0,93,110815272,14808.09,2,0,2,4,9783,950,0.004210526,0.009506286,,
933,MGL,2008,Summer,0,31,2631899,6982.15,2,2,0,4,9783,950,0.004210526,0.003168762,,
934,MKD,2008,Summer,0,7,2046898,10674.21,0,0,0,0,9783,950,0,0.000715527,,
935,MLI,2008,Summer,0,17,14113578,1460.5,0,0,0,0,9783,950,0,0.001737708,,
936,MLT,2008,Summer,0,6,409379,23674.59,0,0,0,0,9783,950,0,0.000613309,,
937,MNE,2008,Summer,0,8,616969,13550.36,0,0,0,0,9783,950,0,0.000817745,,
938,MOZ,2008,Summer,0,4,22276596,1031.36,0,0,0,0,9783,950,0,0.000408873,,
939,MRI,2008,Summer,0,11,1244121,15957.96,0,0,1,1,9783,950,0.001052632,0.001124399,,
940,MTN,2008,Summer,0,2,3296237,2895.67,0,0,0,0,9783,950,0,0.000204436,,
941,MYA,2008,Summer,0,7,49929642,3585.77,0,0,0,0,9783,950,0,0.000715527,,
942,NAM,2008,Summer,0,11,2043382,7618.03,0,0,0,0,9783,950,0,0.001124399,,
943,NCA,2008,Summer,0,7,5667436,3856.55,0,0,0,0,9783,950,0,0.000715527,,
944,NED,2008,Summer,0,149,16445593,44840.71,7,5,4,16,9783,950,0.016842105,0.015230502,,
945,NEP,2008,Summer,0,8,26666581,2021.15,0,0,0,0,9783,950,0,0.000817745,,
946,NGR,2008,Summer,0,46,150269622,4084.2,0,3,2,5,9783,950,0.005263158,0.004702034,,
947,NIG,2008,Summer,0,4,15250913,809.45,0,0,0,0,9783,950,0,0.000408873,,
948,NOR,2008,Summer,0,66,4768212,76522.06,3,5,1,9,9783,950,0.009473684,0.006746397,,
949,NZL,2008,Summer,0,113,4259800,31444.63,3,2,4,9,9783,950,0.009473684,0.011550649,,
950,OMA,2008,Summer,0,4,2750956,40909.94,0,0,0,0,9783,950,0,0.000408873,,
951,PAK,2008,Summer,0,7,171648984,4224.4,0,0,0,0,9783,950,0,0.000715527,,
952,PAN,2008,Summer,0,5,3516204,14466.97,1,0,0,1,9783,950,0.001052632,0.000511091,,
953,PAR,2008,Summer,0,7,6081296,6713.03,0,0,0,0,9783,950,0,0.000715527,,
954,PER,2008,Summer,0,13,28562321,8812.62,0,0,0,0,9783,950,0,0.001328836,,
955,PHI,2008,Summer,0,17,90901967,5328.68,0,0,0,0,9783,950,0,0.001737708,,
956,POL,2008,Summer,0,223,38125759,19011.55,4,5,2,11,9783,950,0.011578947,0.022794644,,
957,POR,2008,Summer,0,82,10558177,25590.88,1,1,0,2,9783,950,0.002105263,0.008381887,,
958,PRK,2008,Summer,0,53,24310143,1794.66,2,2,2,6,9783,950,0.006315789,0.005417561,,
959,PUR,2008,Summer,0,31,3760866,32604.09,0,0,0,0,9783,950,0,0.003168762,,
960,QAT,2008,Summer,0,20,1436670,107402.06,0,0,0,0,9783,950,0,0.002044363,,
961,ROU,2008,Summer,0,141,20537875,16347.34,4,1,4,9,9783,950,0.009473684,0.014412757,,
962,RSA,2008,Summer,0,114,49779472,10977.15,0,1,0,1,9783,950,0.001052632,0.011652867,,
963,RUS,2008,Summer,0,457,142742366,21563.46,24,13,23,60,9783,950,0.063157895,0.046713687,,
964,RWA,2008,Summer,0,4,9524532,1364.75,0,0,0,0,9783,950,0,0.000408873,,
965,SEN,2008,Summer,0,17,12004700,2146.79,0,0,0,0,9783,950,0,0.001737708,,
966,SEY,2008,Summer,0,9,86956,18687.39,0,0,0,0,9783,950,0,0.000919963,,
967,SGP,2008,Summer,0,28,4839396,52180.17,0,1,0,1,9783,950,0.001052632,0.002862108,,
968,SLE,2008,Summer,0,3,6133599,1363.49,0,0,0,0,9783,950,0,0.000306654,,
969,SLO,2008,Summer,0,68,2021316,28473.6,1,2,2,5,9783,950,0.005263158,0.006950833,,
970,SRB,2008,Summer,0,49,7350222,11650.23,0,1,2,3,9783,950,0.003157895,0.005008689,,
971,SRI,2008,Summer,0,9,19983984,7622.41,0,0,0,0,9783,950,0,0.000919963,,
972,STP,2008,Summer,0,4,171122,2925.89,0,0,0,0,9783,950,0,0.000408873,,
973,SUD,2008,Summer,0,9,33060844,3478.89,0,1,0,1,9783,950,0.001052632,0.000919963,,
974,SUI,2008,Summer,0,101,7647675,56054.88,2,1,4,7,9783,950,0.007368421,0.010324031,,
975,SVK,2008,Summer,0,61,5379233,22231.99,3,3,0,6,9783,950,0.006315789,0.006235306,,
976,SWE,2008,Summer,0,106,9219637,42189.96,0,4,1,5,9783,950,0.005263158,0.010835122,,
977,SWZ,2008,Summer,0,4,1049948,6791.39,0,0,0,0,9783,950,0,0.000408873,,
978,SYR,2008,Summer,0,7,20664037,6600.38,0,0,0,0,9783,950,0,0.000715527,,
979,TAN,2008,Summer,0,9,41853944,1848.17,0,0,0,0,9783,950,0,0.000919963,,
980,THA,2008,Summer,0,46,66530980,12768.13,2,2,2,6,9783,950,0.006315789,0.004702034,,
981,TJK,2008,Summer,0,16,7209924,2801.78,0,1,1,2,9783,950,0.002105263,0.00163549,,
982,TKM,2008,Summer,0,10,4935765,12426.72,0,0,0,0,9783,950,0,0.001022181,,
983,TOG,2008,Summer,0,4,6083417,1150.36,0,0,1,1,9783,950,0.001052632,0.000408873,,
984,TTO,2008,Summer,0,25,1314449,31434.3,1,1,0,2,9783,950,0.002105263,0.002555453,,
985,TUN,2008,Summer,0,29,10414425,10294.92,1,0,0,1,9783,950,0.001052632,0.002964326,,
986,TUR,2008,Summer,0,70,70418612,16182.73,1,1,3,5,9783,950,0.005263158,0.007155269,,
987,UAE,2008,Summer,0,9,7089486,63862.08,0,0,0,0,9783,950,0,0.000919963,,
988,UGA,2008,Summer,0,11,30431734,1679.4,0,0,0,0,9783,950,0,0.001124399,,
989,UKR,2008,Summer,0,286,46258189,10824.08,7,4,11,22,9783,950,0.023157895,0.029234386,,
990,USA,2008,Summer,0,515,304093966,50275.75,36,39,37,112,9783,950,0.117894737,0.052642339,,
991,UZB,2008,Summer,0,69,27302800,6278.27,0,1,3,4,9783,950,0.004210526,0.007053051,,
992,VEN,2008,Summer,0,88,27635827,18019.09,0,0,1,1,9783,950,0.001052632,0.008995196,,
993,VIE,2008,Summer,0,18,86243424,4200.24,0,1,0,1,9783,950,0.001052632,0.001839926,,
994,YEM,2008,Summer,0,8,21892149,4549.01,0,0,0,0,9783,950,0,0.000817745,,
995,ZAM,2008,Summer,0,8,12848531,2504.76,0,0,0,0,9783,950,0,0.000817745,,
996,ZIM,2008,Summer,0,16,12379553,1197.53,1,3,0,4,9783,950,0.004210526,0.00163549,,
997,AFG,2012,Summer,0,6,31161378,1945,0,0,1,1,9343,944,0.001059322,0.000642192,,
998,ALB,2012,Summer,0,10,2900401,9592,0,0,0,0,9343,944,0,0.00107032,,
999,ALG,2012,Summer,0,29,37383899,13379,1,0,0,1,9343,944,0.001059322,0.003103928,,
1000,ANG,2012,Summer,0,21,25107925,8190,0,0,0,0,9343,944,0,0.002247672,,
1001,ARG,2012,Summer,0,87,41733271,19599,1,1,2,4,9343,944,0.004237288,0.009311784,,
1002,ARM,2012,Summer,0,31,2884239,9077,0,1,1,2,9343,944,0.002118644,0.003317992,,
1003,AUS,2012,Summer,0,350,22733465,46999,8,15,12,35,9343,944,0.037076271,0.037461201,,
1004,AUT,2012,Summer,0,77,8429991,41565,0,0,0,0,9343,944,0,0.008241464,,
1005,AZE,2012,Summer,0,58,9295784,16359,2,2,5,9,9343,944,0.009533898,0.006207856,,
1006,BAN,2012,Summer,0,7,151005733,2914,0,0,0,0,9343,944,0,0.000749224,,
1007,BAR,2012,Summer,0,8,283698,11860,0,0,0,0,9343,944,0,0.000856256,,
1008,BDI,2012,Summer,0,6,9245992,727,0,0,0,0,9343,944,0,0.000642192,,
1009,BEL,2012,Summer,0,90,11106932,37906,0,1,2,3,9343,944,0.003177966,0.00963288,,
1010,BEN,2012,Summer,0,5,9729254,1867,0,0,0,0,9343,944,0,0.00053516,,
1011,BIH,2012,Summer,0,8,3604972,8873,0,0,0,0,9343,944,0,0.000856256,,
1012,BLR,2012,Summer,0,145,9446836,18251,2,5,3,10,9343,944,0.01059322,0.01551964,,
1013,BOL,2012,Summer,0,5,10377677,5511,0,0,0,0,9343,944,0,0.00053516,,
1014,BOT,2012,Summer,0,4,2039551,13743,0,1,0,1,9343,944,0.001059322,0.000428128,,
1015,BRA,2012,Summer,0,199,199287292,14985,3,5,9,17,9343,944,0.018008475,0.021299369,,
1016,BRN,2012,Summer,0,14,1299942,36949,1,0,0,1,9343,944,0.001059322,0.001498448,,
1017,BRN,2012,Summer,0,14,398997,36949,1,0,0,1,9343,944,0.001059322,0.001498448,,
1018,BUL,2012,Summer,0,64,7305888,15204,0,2,1,3,9343,944,0.003177966,0.006850048,,
1019,BUR,2012,Summer,0,5,16571252,1388,0,0,0,0,9343,944,0,0.00053516,,
1020,CAF,2012,Summer,0,6,4436411,916,0,0,0,0,9343,944,0,0.000642192,,
1021,CAM,2012,Summer,0,6,14780454,2634,0,0,0,0,9343,944,0,0.000642192,,
1022,CAN,2012,Summer,0,276,34714222,42445,2,6,10,18,9343,944,0.019067797,0.029540833,,
1023,CHA,2012,Summer,0,2,12784748,1793,0,0,0,0,9343,944,0,0.000214064,,
1024,CHI,2012,Summer,0,40,162051,20531,0,0,0,0,9343,944,0,0.00428128,,
1025,CHI,2012,Summer,0,40,17400359,20531,0,0,0,0,9343,944,0,0.00428128,,
1026,CHN,2012,Summer,0,342,1354190000,10680,38,31,22,91,9343,944,0.096398305,0.036604945,,
1027,CIV,2012,Summer,0,10,21547188,2636,0,0,0,0,9343,944,0,0.00107032,,
1028,CMR,2012,Summer,0,16,21485267,2541,0,0,1,1,9343,944,0.001059322,0.001712512,,
1029,COD,2012,Summer,0,4,69020749,710,0,0,0,0,9343,944,0,0.000428128,,
1030,COL,2012,Summer,0,95,46075721,12123,1,3,5,9,9343,944,0.009533898,0.01016804,,
1031,COM,2012,Summer,0,3,723865,1509,0,0,0,0,9343,944,0,0.000321096,,
1032,CPV,2012,Summer,0,3,505241,6273,0,0,0,0,9343,944,0,0.000321096,,
1033,CRC,2012,Summer,0,11,4688003,12792,0,0,0,0,9343,944,0,0.001177352,,
1034,CRO,2012,Summer,0,75,4267558,19441,3,1,2,6,9343,944,0.006355932,0.0080274,,
1035,CUB,2012,Summer,0,108,11257112,7138,5,3,7,15,9343,944,0.015889831,0.011559456,,
1036,CYP,2012,Summer,0,13,1135046,26011,0,1,0,1,9343,944,0.001059322,0.001391416,,
1037,CZE,2012,Summer,0,134,10510785,26474,4,3,4,11,9343,944,0.011652542,0.014342288,,
1038,DEN,2012,Summer,0,91,5591572,43510,2,4,3,9,9343,944,0.009533898,0.009739912,,
1039,DJI,2012,Summer,0,4,868136,2654,0,0,0,0,9343,944,0,0.000428128,,
1040,DMA,2012,Summer,0,2,70954,8823,0,0,0,0,9343,944,0,0.000214064,,
1041,DOM,2012,Summer,0,22,9930916,11848,1,1,0,2,9343,944,0.002118644,0.002354704,,
1042,ECU,2012,Summer,0,36,15474099,10398,0,0,0,0,9343,944,0,0.003853152,,
1043,EGY,2012,Summer,0,102,86422240,10767,0,3,1,4,9343,944,0.004237288,0.010917264,,
1044,ESA,2012,Summer,0,11,6237922,7726,0,0,0,0,9343,944,0,0.001177352,,
1045,ESP,2012,Summer,0,222,46773055,30699,4,10,6,20,9343,944,0.021186441,0.023761105,,
1046,EST,2012,Summer,0,36,1322696,23026,0,1,1,2,9343,944,0.002118644,0.003853152,,
1047,ETH,2012,Summer,0,34,92726982,1287,3,2,3,8,9343,944,0.008474576,0.003639088,,
1048,FIN,2012,Summer,0,68,5413971,37704,0,2,1,3,9343,944,0.003177966,0.007278176,,
1049,FRA,2012,Summer,0,313,65659814,36571,11,11,13,35,9343,944,0.037076271,0.033501017,,
1050,GAB,2012,Summer,0,7,1749677,16932,0,1,0,1,9343,944,0.001059322,0.000749224,,
1051,GAM,2012,Summer,0,2,1905020,1725,0,0,0,0,9343,944,0,0.000214064,,
1052,GBR,2012,Summer,1,439,63700215,35185,29,18,18,65,9343,944,0.068855932,0.046987049,,
1053,GBS,2012,Summer,0,4,1604981,1361,0,0,0,0,9343,944,0,0.000428128,,
1054,GEO,2012,Summer,0,35,3728874,9491,1,2,3,6,9343,944,0.006355932,0.00374612,,
1055,GEQ,2012,Summer,0,2,1031191,46255,0,0,0,0,9343,944,0,0.000214064,,
1056,GER,2012,Summer,0,367,80425823,43320,11,20,13,44,9343,944,0.046610169,0.039280745,,
1057,GHA,2012,Summer,0,7,25996454,3508,0,0,0,0,9343,944,0,0.000749224,,
1058,GRE,2012,Summer,0,94,11045011,22693,0,0,2,2,9343,944,0.002118644,0.010061008,,
1059,GUA,2012,Summer,0,24,14781942,6714,0,1,0,1,9343,944,0.001059322,0.002568768,,
1060,GUI,2012,Summer,0,4,10652032,1397,0,0,0,0,9343,944,0,0.000428128,,
1061,HAI,2012,Summer,0,5,10250922,1674,0,0,0,0,9343,944,0,0.00053516,,
1062,HKG,2012,Summer,0,47,7150100,44904,0,0,1,1,9343,944,0.001059322,0.005030504,,
1063,HON,2012,Summer,0,10,8640692,4518,0,0,0,0,9343,944,0,0.00107032,,
1064,HUN,2012,Summer,0,135,9920362,20631,8,4,6,18,9343,944,0.019067797,0.01444932,,
1065,INA,2012,Summer,0,19,248451714,9285,0,2,1,3,9343,944,0.003177966,0.002033608,,
1066,IND,2012,Summer,0,69,1265780243,4932,0,2,4,6,9343,944,0.006355932,0.007385208,,
1067,IRL,2012,Summer,0,67,4599533,48333,1,1,4,6,9343,944,0.006355932,0.007171144,,
1068,IRQ,2012,Summer,0,8,31890012,12652,0,0,0,0,9343,944,0,0.000856256,,
1069,ISL,2012,Summer,0,20,320716,36990,0,0,0,0,9343,944,0,0.00214064,,
1070,ISR,2012,Summer,0,53,7910500,29517,0,0,0,0,9343,944,0,0.005672696,,
1071,ITA,2012,Summer,0,268,59539717,34068,8,9,11,28,9343,944,0.029661017,0.028684577,,
1072,JAM,2012,Summer,0,46,2842128,7053,4,5,3,12,9343,944,0.012711864,0.004923472,,
1073,JOR,2012,Summer,0,9,8089963,11523,0,0,0,0,9343,944,0,0.000963288,,
1074,JPN,2012,Summer,0,270,127629000,35580,7,14,17,38,9343,944,0.040254237,0.028898641,,
1075,KAZ,2012,Summer,0,118,16792090,22089,3,2,6,11,9343,944,0.011652542,0.012629776,,
1076,KEN,2012,Summer,0,48,44343469,2765,2,4,7,13,9343,944,0.013771186,0.005137536,,
1077,KGZ,2012,Summer,0,15,5607200,4104,0,0,0,0,9343,944,0,0.00160548,,
1078,KOR,2012,Summer,0,193,50199853,32791,13,9,8,30,9343,944,0.031779661,0.020657176,,
1079,KSA,2012,Summer,0,20,29154906,49867,0,0,1,1,9343,944,0.001059322,0.00214064,,
1080,LAO,2012,Summer,0,3,6444527,4670,0,0,0,0,9343,944,0,0.000321096,,
1081,LAT,2012,Summer,0,46,2034319,19405,1,0,1,2,9343,944,0.002118644,0.004923472,,
1082,LBA,2012,Summer,0,4,6285751,29766,0,0,0,0,9343,944,0,0.000428128,,
1083,LBR,2012,Summer,0,3,4135662,853,0,0,0,0,9343,944,0,0.000321096,,
1084,LCA,2012,Summer,0,4,176654,10067,0,0,0,0,9343,944,0,0.000428128,,
1085,LES,2012,Summer,0,4,2014988,2456,0,0,0,0,9343,944,0,0.000428128,,
1086,LTU,2012,Summer,0,72,2987773,21303,2,0,3,5,9343,944,0.00529661,0.007706304,,
1087,LUX,2012,Summer,0,11,530946,52562,0,0,0,0,9343,944,0,0.001177352,,
1088,MAD,2012,Summer,0,7,22346641,1351,0,0,0,0,9343,944,0,0.000749224,,
1089,MAR,2012,Summer,0,52,33241898,7365,0,0,1,1,9343,944,0.001059322,0.005565664,,
1090,MAS,2012,Summer,0,31,29068189,20134,0,1,1,2,9343,944,0.002118644,0.003317992,,
1091,MAW,2012,Summer,0,3,15396010,1085,0,0,0,0,9343,944,0,0.000321096,,
1092,MDA,2012,Summer,0,20,2859458,4905,0,0,0,0,9343,944,0,0.00214064,,
1093,MEX,2012,Summer,0,94,117274156,15639,1,3,4,8,9343,944,0.008474576,0.010061008,,
1094,MGL,2012,Summer,0,32,2824698,10493,0,2,3,5,9343,944,0.00529661,0.003425024,,
1095,MKD,2012,Summer,0,4,2061044,11242,0,0,0,0,9343,944,0,0.000428128,,
1096,MLI,2012,Summer,0,6,15979492,1448,0,0,0,0,9343,944,0,0.000642192,,
1097,MLT,2012,Summer,0,5,420028,24301,0,0,0,0,9343,944,0,0.00053516,,
1098,MNE,2012,Summer,0,9,620601,15421,0,1,0,1,9343,944,0.001059322,0.000963288,,
1099,MOZ,2012,Summer,0,6,24862673,967,0,0,0,0,9343,944,0,0.000642192,,
1100,MRI,2012,Summer,0,10,1255882,16893,0,0,0,0,9343,944,0,0.00107032,,
1101,MTN,2012,Summer,0,2,3706555,3213,0,0,0,0,9343,944,0,0.000214064,,
1102,MYA,2012,Summer,0,6,51413703,4124,0,0,0,0,9343,944,0,0.000642192,,
1103,NAM,2012,Summer,0,9,2194777,8483,0,0,0,0,9343,944,0,0.000963288,,
1104,NCA,2012,Summer,0,6,5982530,4376,0,0,0,0,9343,944,0,0.000642192,,
1105,NED,2012,Summer,0,145,16754962,43957,6,6,8,20,9343,944,0.021186441,0.01551964,,
1106,NEP,2012,Summer,0,5,26989160,2258,0,0,0,0,9343,944,0,0.00053516,,
1107,NGR,2012,Summer,0,50,167228803,5223,0,0,0,0,9343,944,0,0.0053516,,
1108,NIG,2012,Summer,0,6,17795209,864,0,0,0,0,9343,944,0,0.000642192,,
1109,NOR,2012,Summer,0,54,5018573,81759,2,1,1,4,9343,944,0.004237288,0.005779728,,
1110,NZL,2012,Summer,0,113,4408100,32674,6,2,5,13,9343,944,0.013771186,0.012094616,,
1111,OMA,2012,Summer,0,3,3498031,44008,0,0,0,0,9343,944,0,0.000321096,,
1112,PAK,2012,Summer,0,6,187280125,4569,0,0,0,0,9343,944,0,0.000642192,,
1113,PAN,2012,Summer,0,8,3770635,18051,0,0,0,0,9343,944,0,0.000856256,,
1114,PAR,2012,Summer,0,10,6421510,7193,0,0,0,0,9343,944,0,0.00107032,,
1115,PER,2012,Summer,0,16,29506790,10533,0,0,0,0,9343,944,0,0.001712512,,
1116,PHI,2012,Summer,0,11,97212639,6144,0,0,0,0,9343,944,0,0.001177352,,
1117,POL,2012,Summer,0,199,38063164,22188,3,2,6,11,9343,944,0.011652542,0.021299369,,
1118,POR,2012,Summer,0,89,10514844,24218,0,1,0,1,9343,944,0.001059322,0.009525848,,
1119,PRK,2012,Summer,0,36,24800638,1770.92,4,0,3,7,9343,944,0.007415254,0.003853152,,
1120,PUR,2012,Summer,0,28,3634488,34395,0,1,1,2,9343,944,0.002118644,0.002996896,,
1121,QAT,2012,Summer,0,14,2196078,153922,0,1,1,2,9343,944,0.002118644,0.001498448,,
1122,ROU,2012,Summer,0,118,20058035,17174,2,4,1,7,9343,944,0.007415254,0.012629776,,
1123,RSA,2012,Summer,0,79,52832659,11992,4,1,1,6,9343,944,0.006355932,0.008455528,,
1124,RUS,2012,Summer,0,409,143201721,23931,20,21,27,68,9343,944,0.072033898,0.043776089,,
1125,RWA,2012,Summer,0,7,10549668,1531,0,0,0,0,9343,944,0,0.000749224,,
1126,SEN,2012,Summer,0,16,13401990,2163,0,0,0,0,9343,944,0,0.001712512,,
1127,SEY,2012,Summer,0,6,88303,22130,0,0,0,0,9343,944,0,0.000642192,,
1128,SGP,2012,Summer,0,31,5312437,62783,0,0,2,2,9343,944,0.002118644,0.003317992,,
1129,SLE,2012,Summer,0,2,6712586,1665,0,0,0,0,9343,944,0,0.000214064,,
1130,SLO,2012,Summer,0,72,2057159,25252,1,1,2,4,9343,944,0.004237288,0.007706304,,
1131,SRB,2012,Summer,0,69,7199077,12384,1,1,2,4,9343,944,0.004237288,0.007385208,,
1132,SRI,2012,Summer,0,8,20425000,9678,0,0,0,0,9343,944,0,0.000856256,,
1133,STP,2012,Summer,0,2,188394,3217,0,0,0,0,9343,944,0,0.000214064,,
1134,SUD,2012,Summer,0,6,36193781,3231,0,0,0,0,9343,944,0,0.000642192,,
1135,SUI,2012,Summer,0,94,7996861,58674,2,2,0,4,9343,944,0.004237288,0.010061008,,
1136,SVK,2012,Summer,0,57,5407579,22816,0,1,3,4,9343,944,0.004237288,0.006100824,,
1137,SWE,2012,Summer,0,102,9519374,41650,1,4,3,8,9343,944,0.008474576,0.010917264,,
1138,SWZ,2012,Summer,0,3,1079285,7552,0,0,0,0,9343,944,0,0.000321096,,
1139,SYR,2012,Summer,0,10,20438861,4829,0,0,0,0,9343,944,0,0.00107032,,
1140,TAN,2012,Summer,0,6,47053033,2275,0,0,0,0,9343,944,0,0.000642192,,
1141,THA,2012,Summer,0,41,67835969,14227,0,2,2,4,9343,944,0.004237288,0.004388312,,
1142,TJK,2012,Summer,0,16,7874838,3285,0,0,1,1,9343,944,0.001059322,0.001712512,,
1143,TKM,2012,Summer,0,10,5267906,18135,0,0,0,0,9343,944,0,0.00107032,,
1144,TOG,2012,Summer,0,6,6773807,1263,0,0,0,0,9343,944,0,0.000642192,,
1145,TTO,2012,Summer,0,29,1344814,30157,1,1,2,4,9343,944,0.004237288,0.003103928,,
1146,TUN,2012,Summer,0,62,10846993,10739,2,0,1,3,9343,944,0.003177966,0.006635984,,
1147,TUR,2012,Summer,0,104,74651046,18170,1,1,1,3,9343,944,0.003177966,0.011131328,,
1148,UAE,2012,Summer,0,9,9141598,68255,0,0,0,0,9343,944,0,0.000963288,,
1149,UGA,2012,Summer,0,16,34558700,1877,1,0,0,1,9343,944,0.001059322,0.001712512,,
1150,UKR,2012,Summer,0,274,45593342,10383,5,4,10,19,9343,944,0.020127119,0.029326769,,
1151,USA,2012,Summer,0,490,313877662,50394,47,27,30,104,9343,944,0.110169492,0.052445681,,
1152,UZB,2012,Summer,0,56,29774500,7928,0,0,3,3,9343,944,0.003177966,0.005993792,,
1153,VEN,2012,Summer,0,74,29360827,18549,1,0,0,1,9343,944,0.001059322,0.007920368,,
1154,VIE,2012,Summer,0,24,89801926,4984,0,0,1,1,9343,944,0.001059322,0.002568768,,
1155,YEM,2012,Summer,0,4,24473176,4077,0,0,0,0,9343,944,0,0.000428128,,
1156,ZAM,2012,Summer,0,7,14465148,3350,0,0,0,0,9343,944,0,0.000749224,,
1157,ZIM,2012,Summer,0,9,13115149,1604,0,0,0,0,9343,944,0,0.000963288,,
1158,AFG,2016,Summer,0,3,35383028,1929,0,0,0,0,9798,957,0,0.000306185,,
1159,ALB,2016,Summer,0,6,2876101,10342,0,0,0,0,9798,957,0,0.00061237,,
1160,ALG,2016,Summer,0,57,40551398,14331,0,2,0,2,9798,957,0.002089864,0.005817514,,
1161,ANG,2016,Summer,0,11,28842482,8453,0,0,0,0,9798,957,0,0.001122678,,
1162,ARG,2016,Summer,0,110,43590368,18875,3,1,0,4,9798,957,0.004179728,0.011226781,,
1163,ARM,2016,Summer,0,34,2936147,10080,1,3,0,4,9798,957,0.004179728,0.003470096,,
1164,AUS,2016,Summer,0,340,24190907,48845,8,11,10,29,9798,957,0.03030303,0.034700959,,
1165,AUT,2016,Summer,0,74,8736668,41445,0,0,1,1,9798,957,0.001044932,0.007552562,,
1166,AZE,2016,Summer,0,69,9757812,16645,1,7,10,18,9798,957,0.018808777,0.007042254,,
1167,BAN,2016,Summer,0,7,157977151,3604,0,0,0,0,9798,957,0,0.000714432,,
1168,BAR,2016,Summer,0,13,285798,12003,0,0,0,0,9798,957,0,0.001326801,,
1169,BDI,2016,Summer,0,10,10488002,665,0,1,0,1,9798,957,0.001044932,0.001020616,,
1170,BEL,2016,Summer,0,107,11331422,38766,2,2,2,6,9798,957,0.006269592,0.010920596,,
